source_url,source_referrer_url,source_name,source_hash_sha1,source_image_hash_whash,path_rel,skipped,processed_at
https://get.pxhere.com/photo/black-and-white-board-game-perspective-recreation-symbol-square-human-business-playing-board-game-power-future-sports-chess-pawn-chessboard-horizontal-games-leadership-metaphor-strength-many-challenge-conflict-success-career-nobody-concepts-resources-decisions-opponent-possibility-indoor-games-and-sports-tabletop-game-bowling-pin-1341081.jpg,https://pxhere.com/en/photo/1341081,black-and-white-board-game-perspective-recreation-symbol-square-human-business-playing-board-game-power-future-sports-chess-pawn-chessboard-horizontal-games-leadership-metaphor-strength-many-challenge-conflict-success-career-nobody-concepts-resources-decisions-opponent-possibility-indoor-games-and-sports-tabletop-game-bowling-pin-1341081.jpg,d8a6e3460c517c1a9cdb1960c77dc62dad340f4d,ffffef6306020204,None,1,2023-02-14 21:39:42.999812
https://get.pxhere.com/photo/toy-board-game-king-chess-pawn-games-fired-wooden-figures-handicraft-strategy-game-checkerboard-the-board-indoor-games-and-sports-tabletop-game-the-strategy-chess-party-chess-rze-bione-the-royal-game-the-gameplay-figures-of-light-wooden-chess-906978.jpg,https://pxhere.com/en/photo/906978,toy-board-game-king-chess-pawn-games-fired-wooden-figures-handicraft-strategy-game-checkerboard-the-board-indoor-games-and-sports-tabletop-game-the-strategy-chess-party-chess-rze-bione-the-royal-game-the-gameplay-figures-of-light-wooden-chess-906978.jpg,d972ced3c31acee2dce4502af624e574d661b5df,4ce280f0b9ffc386,None,1,2023-02-14 21:40:34.476609
https://get.pxhere.com/photo/recreation-tower-dessert-board-game-sports-chess-pawn-games-wooden-figures-handicraft-batch-checkerboard-the-board-indoor-games-and-sports-tabletop-game-periodization-chess-rze-bione-the-royal-game-the-gameplay-figures-of-light-wooden-chess-906971.jpg,https://pxhere.com/en/photo/906971,recreation-tower-dessert-board-game-sports-chess-pawn-games-wooden-figures-handicraft-batch-checkerboard-the-board-indoor-games-and-sports-tabletop-game-periodization-chess-rze-bione-the-royal-game-the-gameplay-figures-of-light-wooden-chess-906971.jpg,d8dc784a5b9ab09ba4282514a0b00c93c8ab8bb5,0038ad7fff3b1130,None,1,2023-02-14 21:41:21.440221
https://c1.wallpaperflare.com/preview/149/265/317/chess-the-royal-game-the-gameplay-chess-party.jpg,https://www.wallpaperflare.com/chess-the-royal-game-the-gameplay-chess-party-games-checkerboard-wallpaper-aqgyf,chess-the-royal-game-the-gameplay-chess-party.jpg,b772cd81f0525d2dfe7e4fcde1e7530c757f95ae,ecfeffbe168c0000,None,1,2023-02-14 21:41:29.448074
https://get.pxhere.com/photo/tower-toy-board-game-jumper-chess-bishop-pawn-games-batch-the-horse-checkerboard-the-board-indoor-games-and-sports-tabletop-game-periodization-laufer-the-strategy-the-royal-game-the-gameplay-figures-of-light-dark-figures-907644.jpg,https://pxhere.com/en/photo/907644,tower-toy-board-game-jumper-chess-bishop-pawn-games-batch-the-horse-checkerboard-the-board-indoor-games-and-sports-tabletop-game-periodization-laufer-the-strategy-the-royal-game-the-gameplay-figures-of-light-dark-figures-907644.jpg,6169e7972d2e2c2a6cdf855b2a0154cb440039df,03132fffbf6c2003,None,1,2023-02-14 21:41:37.889230
https://p1.pxfuel.com/preview/633/580/54/chess-chess-board-chess-pieces-board-game-play-figures-royalty-free-thumbnail.jpg,https://www.pxfuel.com/en/search?q=chess+figure&page=4,chess-chess-board-chess-pieces-board-game-play-figures-royalty-free-thumbnail.jpg,9212e3d7d4bf0041e90ee833dec960e1fee6fda7,0f0f0f694dcc710f,None,1,2023-02-14 21:41:40.183607
https://p0.pxfuel.com/preview/106/1003/815/chess-chess-game-play-think-royalty-free-thumbnail.jpg,https://www.pxfuel.com/en/search?q=chess+figure&page=4,chess-chess-game-play-think-royalty-free-thumbnail.jpg,d1ce3fc0d3f7abb47ac8479d3fe229a28c6c593a,7f7fff0f0000003f,None,1,2023-02-14 21:41:41.818714
https://p1.pxfuel.com/preview/863/800/867/black-chess-chess-board-chess-pieces-chess-game-play-royalty-free-thumbnail.jpg,https://www.pxfuel.com/en/search?q=chess+figure&page=4,black-chess-chess-board-chess-pieces-chess-game-play-royalty-free-thumbnail.jpg,bc792a8df1e48400ecfde8525ef86e24d192dc26,f1c3c381819199ff,None,1,2023-02-14 21:41:43.069136
https://pixnio.com/free-images/objects/chess-game.jpg,https://pixnio.com/objects/chess-game,chess-game.jpg,d0f329a904323ece761721d99c802fdfdb38a6e5,78f8e0c2cacecc78,/Users/boerni/Projects/acid-chess/data/training/boards/from_google/d0/d0f329a904323ece761721d99c802fdfdb38a6e5.jpeg,0,2023-02-14 21:42:00.176911
https://p1.pxfuel.com/preview/783/352/1019/chess-board-game-play-strategy-royalty-free-thumbnail.jpg,https://www.pxfuel.com/en/search?q=chess+figure&page=4,chess-board-game-play-strategy-royalty-free-thumbnail.jpg,9299c1d3386b269471a4c54a9038a123dbc2a2ad,183c18101efe7fba,/Users/boerni/Projects/acid-chess/data/training/boards/from_google/92/9299c1d3386b269471a4c54a9038a123dbc2a2ad.jpeg,0,2023-02-14 21:42:12.848841
https://media.defense.gov/2022/Oct/13/2003095214/-1/-1/0/221008-F-YS647-1177.JPG,https://www.jbmdl.jb.mil/News/Photos/igphoto/2003095214/,221008-F-YS647-1177.JPG,2492a6ccc1abac4d3be918d0f316a38b77a5a156,fff6c280840c50ff,None,1,2023-02-14 21:42:29.648109
https://c1.wallpaperflare.com/preview/23/100/978/chess-figure-game-play-thumbnail.jpg,https://www.wallpaperflare.com/chess-game-strategic-board-win-the-board-black-chess-party-wallpaper-wruda,chess-figure-game-play-thumbnail.jpg,16a4d5f07a07d7e9a04bb3d6314ea99553f69362,00f8ffbf8d1c2829,/Users/boerni/Projects/acid-chess/data/training/boards/from_google/16/16a4d5f07a07d7e9a04bb3d6314ea99553f69362.jpeg,0,2023-02-14 21:48:06.203996
https://p1.pxfuel.com/preview/374/508/8/tower-springer-black-chess-royalty-free-thumbnail.jpg,https://www.pxfuel.com/en/search?q=Tower%2C+Games,tower-springer-black-chess-royalty-free-thumbnail.jpg,d345990f2d195467662b33acae2a0eae51356f0a,60fec0cac0c0e5ff,None,1,2023-02-14 21:48:18.357166
https://p0.pikist.com/photos/979/215/chess-checkerboard-the-board-king-periodization-the-game-of-chess-game-play.jpg,https://www.pikist.com/free-photo-syduw,chess-checkerboard-the-board-king-periodization-the-game-of-chess-game-play.jpg,ed48b1cbfacd6a72a56bfa53fec99ddecb5e2ac0,1ff9e928a8a47c98,None,1,2023-02-14 21:48:28.384662
https://p0.pikist.com/photos/856/679/chess-tower-chessman-checkerboard-the-royal-game-the-strategy-games-the-board-the-gameplay.jpg,https://www.pikist.com/free-photo-xayqm,chess-tower-chessman-checkerboard-the-royal-game-the-strategy-games-the-board-the-gameplay.jpg,bf964d7d03ac27b3a01ec042b57a569d273d08ad,ffff737930e10000,None,1,2023-02-14 21:49:55.452049
https://p1.pxfuel.com/preview/38/606/336/chess-tower-chessman-checkerboard-royalty-free-thumbnail.jpg,https://www.pxfuel.com/en/search?q=checkerboard,chess-tower-chessman-checkerboard-royalty-free-thumbnail.jpg,f1e5002ce333fbb914129fcc4f825957bfc9fc8c,ffffce9e0c870000,None,1,2023-02-14 21:50:15.700948
https://p0.pikist.com/photos/536/584/chess-wooden-chess-chess-rze%C5%BCbione-wooden-figures-the-royal-game-games-the-gameplay-chess-party-the-strategy.jpg,https://www.pikist.com/free-photo-xrhfm,chess-wooden-chess-chess-rze%C5%BCbione-wooden-figures-the-royal-game-games-the-gameplay-chess-party-the-strategy.jpg,02b228201fb1d791a5356772c52fee5903d86150,3247010f9dffc361,None,1,2023-02-14 21:50:24.270880
https://p1.pxfuel.com/preview/265/677/143/chess-the-royal-game-checkerboard-periodization-royalty-free-thumbnail.jpg,https://www.pxfuel.com/en/search?q=the+royal+game,chess-the-royal-game-checkerboard-periodization-royalty-free-thumbnail.jpg,8017e2c554391d26bcf9bf6cf2fdf974fd0b588c,7fe7f7fd45040020,None,1,2023-02-14 21:50:49.028016
